   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:105(SAXNotRecognizedException)
        1    0.000    0.000    0.000    0.000 _exceptions.py:115(SAXNotSupportedException)
        1    0.000    0.000    0.000    0.000 _exceptions.py:125(SAXReaderNotAvailable)
        1    0.000    0.000    0.000    0.000 _exceptions.py:46(SAXParseException)
        1    0.000    0.000    0.000    0.000 _exceptions.py:9(SAXException)
        1    0.000    0.000    0.000    0.000 _flatten.py:8(<module>)
        1    0.000    0.000    0.004    0.004 _newtls.py:11(<module>)
        1    0.000    0.000    0.000    0.000 _newtls.py:162(ConnectionMixin)
       44    0.000    0.000    0.000    0.000 _newtls.py:182(write)
       26    0.000    0.000    0.001    0.000 _newtls.py:194(writeSequence)
        3    0.000    0.000    0.017    0.006 _newtls.py:220(registerProducer)
        3    0.000    0.000    0.000    0.000 _newtls.py:236(unregisterProducer)
        1    0.000    0.000    0.000    0.000 _newtls.py:24(_BypassTLS)
        1    0.000    0.000    0.000    0.000 _newtls.py:249(ClientMixin)
        1    0.000    0.000    0.000    0.000 _newtls.py:262(ServerMixin)
        1    0.000    0.000    0.000    0.000 _osx_support.py:429(get_platform_osx)
        1    0.000    0.000    0.000    0.000 _osx_support.py:83(_get_system_version)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:172(AddrlistClass)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:452(AddressList)
        1    0.000    0.000    0.001    0.001 _parseaddr.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _reflectpy3.py:158(_NoModuleFound)
        1    0.000    0.000    0.000    0.000 _reflectpy3.py:165(InvalidName)
        1    0.000    0.000    0.000    0.000 _reflectpy3.py:172(ModuleNotFound)
        1    0.000    0.000    0.000    0.000 _reflectpy3.py:180(ObjectNotFound)
       63    0.000    0.000    0.000    0.000 _reflectpy3.py:321(qual)
       33    0.000    0.000    0.000    0.000 _reflectpy3.py:349(_safeFormat)
       33    0.000    0.000    0.000    0.000 _reflectpy3.py:378(safe_str)
        1    0.000    0.000    0.000    0.000 _reflectpy3.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _responses.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _signals.py:33(<module>)
        1    0.000    0.000    0.000    0.000 _signals.py:40(installHandler)
        4    0.000    0.000    0.000    0.000 _signals.py:56(noopSignalHandler)
        1    0.000    0.000    0.000    0.000 _stan.py:22(<module>)
        1    0.000    0.000    0.000    0.000 _stan.py:25(slot)
        1    0.000    0.000    0.000    0.000 _stan.py:272(CDATA)
        1    0.000    0.000    0.000    0.000 _stan.py:290(Comment)
        1    0.000    0.000    0.000    0.000 _stan.py:309(CharRef)
        1    0.000    0.000    0.000    0.000 _stan.py:71(Tag)
        1    0.000    0.000    0.000    0.000 _structures.py:14(<module>)
        1    0.000    0.000    0.000    0.000 _structures.py:17(Infinity)
      673    0.000    0.000    0.000    0.000 _structures.py:43(__neg__)
        1    0.000    0.000    0.000    0.000 _structures.py:49(NegativeInfinity)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:22(deferred_error)
        4    0.000    0.000    0.000    0.000 _util.py:7(isPath)
        2    0.000    0.000    0.000    0.000 _version.py:8(<module>)
       33    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
       33    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
       33    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
      186    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
       33    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       64    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
      225    0.000    0.000    0.000    0.000 _weakrefset.py:68(__contains__)
       48    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
       15    0.000    0.000    0.000    0.000 abc.py:105(register)
       64    0.000    0.000    0.000    0.000 abc.py:128(__instancecheck__)
    97/82    0.000    0.000    0.001    0.000 abc.py:148(__subclasscheck__)
       48    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
       55    0.001    0.000    0.002    0.000 abc.py:86(__new__)
      103    0.000    0.000    0.000    0.000 abc.py:89(<genexpr>)
        3    0.000    0.000    0.000    0.000 abstract.py:115(unregisterProducer)
        1    0.000    0.000    0.000    0.000 abstract.py:125(_LogOwner)
        4    0.000    0.000    0.001    0.000 abstract.py:133(_getLogPrefix)
        1    0.000    0.000    0.000    0.000 abstract.py:156(FileDescriptor)
        3    0.000    0.000    0.000    0.000 abstract.py:178(__init__)
        3    0.000    0.000    0.000    0.000 abstract.py:191(connectionLost)
       45    0.001    0.000    0.007    0.000 abstract.py:234(doWrite)
       45    0.000    0.000    0.000    0.000 abstract.py:28(_concatenate)
       70    0.000    0.000    0.000    0.000 abstract.py:326(_maybePauseProducer)
       44    0.000    0.000    0.000    0.000 abstract.py:339(write)
        1    0.000    0.000    0.000    0.000 abstract.py:34(_ConsumerMixin)
       26    0.000    0.000    0.001    0.000 abstract.py:358(writeSequence)
        3    0.000    0.000    0.000    0.000 abstract.py:415(stopReading)
       48    0.000    0.000    0.000    0.000 abstract.py:423(stopWriting)
        3    0.000    0.000    0.000    0.000 abstract.py:431(startReading)
       70    0.000    0.000    0.000    0.000 abstract.py:436(startWriting)
        1    0.000    0.000    0.000    0.000 abstract.py:510(isIPv6Address)
        1    0.000    0.000    0.001    0.001 abstract.py:7(<module>)
        3    0.000    0.000    0.017    0.006 abstract.py:86(registerProducer)
        5    0.000    0.000    0.000    0.000 adapter.py:102(register)
        5    0.000    0.000    0.000    0.000 adapter.py:135(registered)
        1    0.000    0.000    0.000    0.000 adapter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 adapter.py:26(BaseAdapterRegistry)
        1    0.000    0.000    0.000    0.000 adapter.py:301(LookupBaseFallback)
        1    0.000    0.000    0.000    0.000 adapter.py:37(__init__)
        1    0.000    0.000    0.000    0.000 adapter.py:411(VerifyingBaseFallback)
        1    0.000    0.000    0.000    0.000 adapter.py:447(AdapterLookupBase)
        1    0.000    0.000    0.000    0.000 adapter.py:449(__init__)
        6    0.000    0.000    0.000    0.000 adapter.py:455(changed)
        1    0.000    0.000    0.000    0.000 adapter.py:486(init_extendors)
        5    0.000    0.000    0.000    0.000 adapter.py:491(add_extendor)
        2    0.000    0.000    0.000    0.000 adapter.py:510(_subscribe)
        2    0.000    0.000    0.000    0.000 adapter.py:518(_uncached_lookup)
        1    0.000    0.000    0.000    0.000 adapter.py:610(AdapterLookup)
        1    0.000    0.000    0.000    0.000 adapter.py:613(AdapterRegistry)
        1    0.000    0.000    0.000    0.000 adapter.py:617(__init__)
        1    0.000    0.000    0.000    0.000 adapter.py:631(_setBases)
        6    0.000    0.000    0.000    0.000 adapter.py:642(changed)
        1    0.000    0.000    0.000    0.000 adapter.py:649(VerifyingAdapterLookup)
        1    0.000    0.000    0.000    0.000 adapter.py:652(VerifyingAdapterRegistry)
       10    0.000    0.000    0.000    0.000 adapter.py:656(_convert_None_to_Interface)
      3/2    0.000    0.000    0.000    0.000 adapter.py:662(_lookup)
        1    0.000    0.000    0.000    0.000 adapter.py:84(_setBases)
        1    0.000    0.000    0.000    0.000 adapter.py:89(<lambda>)
        1    0.000    0.000    0.000    0.000 adapter.py:90(<lambda>)
        1    0.000    0.000    0.000    0.000 adapter.py:93(_createLookup)
        6    0.000    0.000    0.000    0.000 adapter.py:98(changed)
        1    0.000    0.000    0.000    0.000 address.py:118(UNIXAddress)
        1    0.000    0.000    0.000    0.000 address.py:169(_ServerFactoryIPv4Address)
        1    0.000    0.000    0.000    0.000 address.py:17(_IPAddress)
       54    0.000    0.000    0.000    0.000 address.py:36(__init__)
        1    0.000    0.000    0.000    0.000 address.py:53(IPv4Address)
        1    0.000    0.000    0.001    0.001 address.py:6(<module>)
       54    0.000    0.000    0.000    0.000 address.py:62(__init__)
        1    0.000    0.000    0.000    0.000 address.py:71(IPv6Address)
        1    0.000    0.000    0.000    0.000 address.py:82(_ProcessAddress)
        1    0.000    0.000    0.000    0.000 address.py:90(HostnameAddress)
       32    0.000    0.000    0.006    0.000 advice.py:120(advise)
       17    0.000    0.000    0.000    0.000 advice.py:159(determineMetaclass)
        3    0.000    0.000    0.000    0.000 advice.py:188(minimalBases)
        1    0.000    0.000    0.000    0.000 advice.py:26(<module>)
       32    0.000    0.000    0.000    0.000 advice.py:38(getFrameInfo)
       32    0.000    0.000    0.000    0.000 advice.py:74(addClassAdvisor)
        1    0.001    0.001    0.012    0.012 apache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 apache.py:136(__init__)
        1    0.000    0.000    0.000    0.000 apache.py:206(load)
        1    0.000    0.000    0.000    0.000 apache.py:248(_load_lines)
        1    0.000    0.000    0.000    0.000 apache.py:386(HtpasswdFile)
        1    0.000    0.000    0.000    0.000 apache.py:540(__init__)
        2    0.000    0.000    0.000    0.000 apache.py:553(_parse_record)
        1    0.000    0.000    0.000    0.000 apache.py:686(HtdigestFile)
        1    0.000    0.000    0.000    0.000 apache.py:74(_CommonFile)
        1    0.000    0.000    0.000    0.000 ascii.py:13(Codec)
        1    0.000    0.000    0.000    0.000 ascii.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 ascii.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 ascii.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 ascii.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 ascii.py:34(StreamConverter)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
        1    0.000    0.000    0.000    0.000 ascii.py:8(<module>)
        1    0.000    0.000    0.000    0.000 atexit.py:37(register)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
        1    0.000    0.000    0.000    0.000 banana.py:105(connectionReady)
        1    0.000    0.000    0.000    0.000 banana.py:110(_selectDialect)
        1    0.000    0.000    0.000    0.000 banana.py:13(<module>)
        1    0.000    0.000    0.000    0.000 banana.py:141(connectionMade)
        1    0.000    0.000    0.000    0.000 banana.py:21(BananaError)
        1    0.000    0.000    0.000    0.000 banana.py:276(__init__)
        1    0.000    0.000    0.000    0.000 banana.py:68(setPrefixLimit)
        1    0.000    0.000    0.000    0.000 banana.py:86(Banana)
        1    0.000    0.000    0.000    0.000 banana.py:92(setPrefixLimit)
        1    0.000    0.000    0.000    0.000 base.py:1015(BaseConnector)
        1    0.000    0.000    0.000    0.000 base.py:1098(BasePort)
        1    0.000    0.000    0.000    0.000 base.py:1107(createInternetSocket)
        1    0.000    0.000    0.000    0.000 base.py:1121(_SignalReactorMixin)
        1    0.000    0.000    0.000    0.000 base.py:1139(_handleSignals)
        1    0.000    0.000    0.000    0.000 base.py:1160(startRunning)
        1    0.000    0.000    0.000    0.000 base.py:1174(_reallyStartRunning)
        1    0.000    0.000   29.618   29.618 base.py:1190(run)
        1    0.001    0.001   29.618   29.618 base.py:1195(mainLoop)
       58    0.000    0.000    0.000    0.000 base.py:139(activate_delay)
        1    0.000    0.000    0.000    0.000 base.py:143(active)
      185    0.000    0.000    0.000    0.000 base.py:163(__lt__)
        1    0.000    0.000    0.000    0.000 base.py:212(ThreadedResolver)
        1    0.000    0.000    0.000    0.000 base.py:225(__init__)
        1    0.000    0.000    0.000    0.000 base.py:280(BlockingResolver)
        1    0.000    0.000    0.000    0.000 base.py:294(_ThreePhaseEvent)
        2    0.000    0.000    0.000    0.000 base.py:323(__init__)
        1    0.000    0.000    0.000    0.000 base.py:33(DelayedCall)
        6    0.000    0.000    0.000    0.000 base.py:330(addTrigger)
        2    0.000    0.000    0.000    0.000 base.py:349(removeTrigger)
        2    0.000    0.000    0.000    0.000 base.py:362(removeTrigger_BASE)
        2    0.000    0.000    0.002    0.001 base.py:399(fireEvent)
       58    0.000    0.000    0.000    0.000 base.py:41(__init__)
        2    0.000    0.000    0.002    0.001 base.py:419(_continueFiring)
        1    0.000    0.000    0.000    0.000 base.py:435(ReactorBase)
        1    0.000    0.000    0.000    0.000 base.py:474(__init__)
        1    0.000    0.000    0.000    0.000 base.py:514(wakeUp)
        1    0.000    0.000    0.000    0.000 base.py:574(stop)
        1    0.000    0.000    0.000    0.000 base.py:586(crash)
        1    0.000    0.000    0.000    0.000 base.py:599(sigInt)
        1    0.000    0.000    0.001    0.001 base.py:617(disconnectAll)
        2    0.000    0.000    0.002    0.001 base.py:634(fireSystemEvent)
        6    0.000    0.000    0.000    0.000 base.py:642(addSystemEventTrigger)
        2    0.000    0.000    0.000    0.000 base.py:652(removeSystemEventTrigger)
        1    0.000    0.000    0.000    0.000 base.py:659(callWhenRunning)
        1    0.000    0.000    0.000    0.000 base.py:668(startRunning)
        1    0.000    0.000    0.000    0.000 base.py:691(_reallyStartRunning)
        1    0.000    0.000    0.003    0.003 base.py:7(<module>)
       58    0.000    0.000    0.001    0.000 base.py:702(callLater)
       29    0.000    0.000    0.000    0.000 base.py:735(_cancelCallLater)
      290    0.000    0.000    0.001    0.000 base.py:746(_insertNewDelayedCalls)
      145    0.000    0.000    0.001    0.000 base.py:756(timeout)
       29    0.000    0.000    0.000    0.000 base.py:77(cancel)
      145    0.001    0.000    0.007    0.000 base.py:786(runUntilCurrent)
        1    0.000    0.000    0.000    0.000 base.py:935(_initThreads)
        1    0.000    0.000    0.000    0.000 base.py:939(callFromThread)
        1    0.000    0.000    0.001    0.001 base.py:950(_initThreadPool)
      276    0.000    0.000    0.000    0.000 base.py:96(reset)
        1    0.000    0.000    0.001    0.001 base.py:965(_stopThreadPool)
      239    0.000    0.000    0.001    0.000 base.py:984(getThreadPool)
        1    0.000    0.000    0.001    0.001 base.py:999(suggestThreadPoolSize)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.002    0.002 base64mime.py:25(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:421(LineOnlyReceiver)
        1    0.000    0.000    0.000    0.000 basic.py:44(NetstringParseError)
